CT_FIPS,PM25,OZONE,DSLPM,CANCER,RSEI_AIR,PTRAF,HI,EBLL,Freight,TRI,RMP,Psites,Waste,PWDis,CF,POC,NoIns,HBLI,LowInc,LowEd,Unemp,LingIso,CHD,Asthma,Disability,YoungAge,OldAge,LBW
17031330200,9.949546849,65.53118,1.381020754,30,7010.321839,409.7941435,0.830265972,0.270607471,0.522637594,91289.49291,0.003639254,1.011228548,0.217786299,25.79647919,0.797735467,0.489473684,4.536340852,0.209539121,0.1,6.3,3.916581892,6.2,4.497533152,8.699615267,0.098245614,0.250626566,0.159899749,7.299263062
17031340300,10.03062548,65.39255,1.100527156,30,7271.494552,3990.352597,0.710419944,0.461653221,0.152572092,0.032507273,0,0.093265482,0.005050187,13.43017559,0.283370721,0.863888889,4.388888889,0.470752089,0.218888889,31.9,1.428571429,51.6,7.79802724,7.699742783,0.099444444,0.237222222,0.246666667,4.101718414
17031340400,10.0162389,65.44726,1.084010879,30,6780.652249,5823.85821,0.710410651,0.461754242,0.188621585,262644.4868,0,0.147856989,0.020326118,11.39637345,0.287126988,0.806186869,16.98232323,0.357945425,0.170731707,18.9,7.604562738,49.1,4.901136788,7.100164443,0.049873737,0.148989899,0.226010101,2.601384157
17031340500,10.04101452,65.37405,1.030944275,30,6822.830223,2695.274157,0.710387878,0.461731305,0.290119742,0.013613647,0,0.270697657,0.205372213,8.094971308,0.487170827,0.567630058,9.01734104,0.349206349,0.396531792,26.2,3.047895501,32.9,9.699629233,9.399998727,0.149132948,0.121965318,0.376300578,4.200489619
17031340600,10.05390521,65.52543,0.994589774,30,6679.388211,2939.249049,0.700339416,0.45955535,0.335476069,2040198.627,0.012518409,0.639310711,0.090599501,5.047280369,0.868132298,0.932126697,9.502262443,0.4375,0.61719457,29.9,34.7826087,4.8,12.00686521,16.58222817,0.141176471,0.311312217,0.114027149,16.44839314
17031350100,9.968020548,65.50639,0.906936001,30,5921.787889,483.7195031,0.690286802,0.55748126,0.344612437,0.01401802,0.002066005,0.283727753,0,6.001452076,0.033847613,0.924359496,3.619357462,0.549633578,0.152501017,0,8.458646617,17,3.300234258,8.900181819,0.063033754,0.029686865,0.095973973,7.30041581
17031350400,10.0134189,65.45286,1.067745489,30,6751.537579,2148.357004,0.69028255,0.557724864,0.143910595,1034712.747,0,0.121516781,0.018830306,9.260753036,0.230815321,0.995696611,14.09359871,0.339915374,0.442711135,29.7,29.77839335,3.7,8.299347856,16.19839656,0.204410974,0.327057558,0.026896181,8.599570155
17031351000,9.981503836,65.62109,0.868316455,30,5959.71836,313.7811225,0.6902776,0.558406446,0.427764844,0.002232047,0,0.146062118,0.003916157,4.547433639,0.00122164,0.971998808,13.22609473,0.368217054,0.207030086,3.8,8.858166923,15.7,4.902374271,10.30538802,0.161751564,0.046470063,0.204647006,8.705539072
17031351100,9.996689315,65.58835,0.853716648,30,5955.020608,90.41856476,0.690277339,0.558393061,0.042464544,0,0,0.44218783,0.002357907,4.317293492,0.000328371,0.993721973,8.834080717,0.451407811,0.544843049,15.1,35.37946429,3.7,7.285687462,16.0874232,0.216143498,0.414798206,0.05470852,12.30598036
17031351400,10.03050137,65.54477,0.916456909,30,6231.641572,355.1392076,0.6902776,0.558406463,0.090468926,0.017973587,0,0.674594168,0.095546354,4.640883586,0.138197383,0.944625407,12.05211726,0.413953488,0.467752443,3.8,14.78991597,6.6,8.39604677,14.29811359,0.27752443,0.239739414,0.082736156,9.300268854
17031351500,10.04261014,65.55902,0.977178234,30,6636.543802,1162.305703,0.69027804,0.558325911,0.118716974,66175.71382,0,0.327441786,0.060595838,5.213664179,0.155791879,0.853846154,3.406593407,0.470899471,0.365934066,10.3,24.52830189,4.7,3.800540704,12.40021504,0.17032967,0.215384615,0.063736264,8.900687561
17031360200,9.985340274,65.63874,0.830927828,30,5890.471662,172.4453121,0.690277501,0.228319357,0.071180494,0,0,0.30338637,0,3.651589606,0,0.995535714,13.89508929,0.571428571,0.439732143,6.9,32.96703297,4.5,3.998973509,13.29168394,0.110491071,0.389508929,0.094866071,13.57988939
17031380100,10.00447644,65.75336,0.809458494,30,5943.498377,81.83550275,0.670296356,1.167462632,0.0335625,0,0,0.943855721,0,3.275968781,0.008188406,0.956653226,4.111675127,0.495162709,0.331653226,15.2,14.41048035,1.2,9.192624757,13.29994017,0.26751269,0.17106599,0.154737903,12.10242031
17031380200,10.01034767,65.68864,0.823326377,30,5956.831909,115.3738351,0.67028006,1.168935307,0.001401321,0,0,0.497142881,0,3.532660566,0.009186473,0.955205811,2.421307506,0.44291498,0.335956416,14.1,2.990033223,0.6,11.19905159,11.9005417,0.343220339,0.035714286,0.491525424,8.00161848
17031381200,10.04364438,65.74677,0.705919237,30,6044.506613,162.3436783,0.67027469,1.169755231,0,0,0,0.174623367,0,2.739779756,0.140134062,1,7.932692308,0.492708333,0.228966346,17.3,11.57232704,0,4.700000839,12.00003506,0.183293269,0.121995192,0.086538462,12.20032354
17031381400,10.06717836,65.80187,0.630676437,30,6240.834158,176.4745906,0.560287352,1.169755135,0.058092704,0,0,0.137602148,0,2.842204914,0.125658827,0.993421053,24.82057416,0.5,0.227272727,21.3,20.52752294,2.9,4.500054858,12.40007238,0.127392344,0.284688995,0.06638756,0
17031381500,10.06099589,65.69699,0.804141856,30,6258.852043,217.0501854,0.670258664,1.169755062,0.027018682,0,0,0.097231914,0,3.035586232,0.05047648,0.977124183,8.496732026,0.626702997,0.472222222,13.4,26.83982684,1,5.399953145,14.39976035,0.323529412,0.227124183,0.297385621,4.300824364
17031381800,10.06825452,65.74957,0.587350833,30,6227.535266,129.5088195,0.570269364,1.169755052,0.05821653,0,0,0.116523316,0,2.652536924,0.038128793,0.918465228,7.59392486,0.397278912,0.268192968,4.4,20.4865557,9.7,5.499823573,11.79992305,0.112709832,0.133493205,0.113509193,0
17031381900,10.04108493,65.86208,0.576396109,30,6051.043832,102.0097535,0.550283573,1.169755168,0,0,0,0.064980044,0,2.542525528,0.021374327,0.981960784,6.751389992,0.327808471,0.206787687,14.7,14.12151067,0.8,4.90001943,11.70006137,0.200953137,0.225575854,0.178039216,11.50031514
17031390100,9.961273973,66.01472,0.75719529,20,5459.641979,741.8790853,0.660258967,0.862489157,0.320191441,0,0,0.04603687,0,2.422186417,0.168755382,0.922403734,16.33605601,0.440654843,0.099282297,3.3,12.37569061,2.6,3.500082088,11.2000333,0.123103851,0.297549592,0.069428238,11.50026582
17031390200,9.988623014,65.86978,0.764637652,30,5755.305017,121.4609224,0.670266907,0.8636736,0.094361067,0,0,0.202902768,0,2.602198534,0.075126606,0.817691962,8.127525819,0.182410423,0.11674899,3.8,8.235294118,5,3.200310255,10.90014586,0.056129322,0.295464751,0.083969466,6.300916475
17031390300,9.998324384,65.8664,0.772651458,30,5821.26459,118.8788568,0.670267248,0.863770279,0.028615752,0,0,0.532144379,0,2.704847202,0.114486278,0.887197232,6.084751901,0.429498525,0.450311698,11.9,24.41666667,0.1,8.299775463,13.09992704,0.213328504,0.239406012,0.202076125,11.80009721
17031390400,10.01567945,65.91284,0.617312916,20,5854.259581,97.71931137,0.530281808,0.864430596,0.002610307,0,0,0.436065098,0,2.462006306,0.079677783,0.906236742,5.897327111,0.458156028,0.453542639,10.5,18.29622459,0.3,8.299819335,12.19998358,0.207467119,0.19601188,0.214255409,4.40049658
17031390500,10.00010658,65.91786,0.613933494,30,5727.010483,72.44973048,0.670257444,0.864105121,0.028219898,0,0,0.127236207,0,2.394171256,0.088881667,0.731188972,9.017805859,0.436571429,0.187248708,0.9,4.263959391,4.6,4.300260372,10.60009564,0.119471568,0.193566916,0.132107984,6.300128433
17031390600,9.982734795,66.02369,0.649563183,20,5561.262605,64.43323389,0.570271865,0.864105174,0.109355352,0,0,0.012066239,0,2.270601346,0.210330598,0.565650645,10.43376319,0.382248521,0.199882767,3.1,7.872539831,4,3.999998767,9.200077352,0.196951934,0.172332943,0.153575615,5.300294655
17031390700,9.958206027,66.16419,0.596151048,20,5360.342324,474.01438,0.550255835,0.864264834,0.363707121,0,0,0,0,2.083828039,0.385645683,0.730237323,3.71321013,0.380301736,0.182858118,4.5,4.768392371,5.8,4.599865921,9.500066965,0.155201916,0.094284736,0.273860338,8.000271018
17031400300,10.06866384,65.91302,0.557292271,30,5964.332554,179.414184,0.550276819,1.845692087,0.056194608,0,0,0.162691457,0,2.331603378,0.113567708,0.963666391,7.266721718,0.536585366,0.193228737,13.7,25.3814147,0,4.799950131,13.19983913,0.168455822,0.218827415,0.087530966,17.69940072
17031400400,10.09521836,65.86728,0.549464426,30,6067.616006,121.2985881,0.5502776,1.845712533,0.021431202,1.90E-05,0,0.021762653,0,2.122677135,0.045095954,0.964684015,5.82980724,0.541057368,0.378937471,20.2,18.47437426,10.9,4.500071374,13.40000973,0.174424071,0.318758815,0.074349442,9.400878293
17031400500,10.10508411,65.81733,0.556805231,30,6354.386528,182.2716681,0.5502876,1.84571258,0.096303849,0.002714157,0,0.066597768,0,2.148509495,0.145594809,0.995315162,17.24872232,0.604498594,0.495315162,11.2,9.566968781,5,6.199898266,13.99995764,0.158432709,0.408858603,0.096252129,13.40039706
17031400800,10.11622274,65.92911,0.545854992,30,6127.446877,167.5785803,0.5502876,1.846286994,0.142451805,579262.3829,0,0.136253816,0,1.909419399,0.261800857,0.997156783,7.961007311,0.572037511,0.683590577,22.5,28.44744455,2.1,7.099746153,15.300018,0.182778229,0.258326564,0.087327376,12.00050087
17031410100,9.960301918,66.19318,0.532340209,20,5316.766498,149.1184544,0.530420893,1.199606704,0.126747448,0,0,0,0,2.02823544,0.179749978,0.656675749,12.80653951,0.547345768,0.213442325,4,2.853519341,7.1,4.104154811,9.400744509,0.079473206,0.04359673,0.129881926,9.685966997
17031410200,9.988886027,66.021,0.544090561,20,5542.543682,9.331026821,0.530282555,1.199287025,0.012657921,0,0,0.000127753,0,2.158702312,0.045790995,0.628032345,1.010781671,0.409090909,0.272660819,1.4,6.340956341,7,2.400327429,9.599950442,0.06671159,0.103773585,0.070754717,4.500408216
17031410500,10.03444521,65.94615,0.547066446,20,5706.12532,84.29337036,0.540265671,1.201657223,0,0,0,0.015435544,0,2.197393984,0.000270261,0.652369422,9.373919059,0.39688716,0.230549607,3.6,3.532338308,4.3,3.600379294,10.7996833,0.065375303,0.125216188,0.088550675,8.497294639
17031410600,10.01451562,66.04276,0.543359103,20,5574.119708,15.00385209,0.530279088,1.201132523,0.005203101,0,0,0.003884425,0,2.135950404,0.020524958,0.517594655,4.034065442,0.392599278,0.350192678,6.4,8.864265928,11.4,3.899905256,10.5000122,0.07037203,0.077543702,0.097995546,5.501652389
17031410700,9.997412877,66.07918,0.537768024,20,5515.1,14.75059345,0.5302776,1.201132848,0.045367345,0,0,0,0,2.083122069,0.088980265,0.515600624,1.755070203,0.416221034,0.348283931,10.3,7.87037037,3.1,3.498810636,9.599983371,0.161856474,0.111544462,0.092043682,5.698952935
17031410800,9.977887123,66.10591,0.529892552,20,5409.897245,25.86252886,0.530277783,1.201132709,0.138686958,0,0,0,0,2.005380546,0.150516221,0.543859649,6.776745786,0.393063584,0.221063608,2,2.465753425,14.3,3.999984965,9.199997526,0.129686963,0.117303062,0.093911249,2.200826395
17031410900,9.963605753,66.21493,0.510467744,20,5243.68893,286.8799599,0.530257601,1.201132757,0.159926515,0,0,0,0,1.916924846,0.066490767,0.43594981,4.154476302,0.376720183,0.190837467,3.6,11.88431993,2.9,4.499514949,9.100380072,0.073142188,0.112931539,0.173621243,9.400050085
17031411000,9.973847945,66.2868,0.498609073,20,5272.905682,541.1014847,0.53024832,1.20373833,0.312888924,0,0,0.000639454,0.046318334,1.853888616,0.006081548,0.602780005,4.438430311,0.310514541,0.268404469,1.5,16.38483965,8,5.399911993,8.999969941,0.11826793,0.122868742,0.288692863,5.10025579
17031411100,10.00234082,66.20506,0.514863596,20,5379.114361,138.0856128,0.540253843,1.201132525,0.189359934,0,0,0.004891574,0.051472624,1.875302798,0.0057784,0.397764901,3.435430464,0.253763441,0.116788321,3.6,7.94649882,4.2,4.300410204,8.401249964,0.058774834,0.199503311,0.147350993,4.898144057
17031411200,10.01102849,66.13317,0.525472754,20,5501.402061,29.13613906,0.530278437,1.201132911,0.1040784,0,0,0.018414107,0.048791765,1.938126669,0.004672612,0.374848117,1.70109356,0.240837696,0.142682927,1.4,3.58056266,8.9,4.298810702,8.401777001,0.113001215,0.182867558,0.244228433,8.296687068
17031420100,10.00247973,66.3242,0.500711336,20,5235.358297,144.4300689,0.540198261,2.022945278,0.236401502,0,0,0.106728057,0.164184489,1.721685287,0,0.962986599,8.296107211,0.516840883,0.435226548,5.9,17.90633609,1.2,7.991517998,13.79142401,0.278238673,0.181238034,0.176132738,8.636157515
17031420200,10.02695041,66.19076,0.511947504,20,5509.685225,63.5763047,0.540257278,2.02553229,0.130044839,0,0,0.134603581,0.115070483,1.745021533,0,0.774671991,3.931203931,0.584434655,0.404791155,16.1,14.15584416,8.6,5.900008642,12.19994594,0.148648649,0.277641278,0.059897319,9.300368232
17031420300,10.04539589,66.13016,0.524652074,20,5530.51,67.1842768,0.5402676,2.025784456,0.024011024,0,0,0.18655436,0.022210866,1.797529298,0,0.632053292,7.523510972,0.483013294,0.294692737,6.6,17.18020542,7.4,2.50015618,11.20002781,0.085423197,0.114028213,0.060736677,5.400495306
17031420400,10.06091562,66.07713,0.526333704,20,5672.437113,221.7373325,0.540277849,2.02581192,0.002005126,0,0,0.186032181,0.001702142,1.825652321,0,0.779198636,6.393861893,0.493293592,0.381926684,13.3,17.79816514,7.8,6.799770169,12.29993598,0.231031543,0.184143223,0.174765558,9.7003715
17031420500,10.07666822,66.01038,0.531654072,30,5688.490275,197.3844885,0.550277523,2.026593148,0.000950141,0,0,0.090064335,0,1.853896494,0.001000282,0.99140546,11.52679474,0.412972973,0.347826087,17,41.11111111,5.8,6.199899849,12.80003343,0.152679474,0.214357937,0.18958544,12.10085662
17031420600,10.09510767,66.03706,0.542477892,30,5970.30077,47.57570263,0.5502776,2.026413798,0.010128281,0.001896407,0,0.083748971,0,1.884227081,0.018391762,0.961977186,10.73336571,0.474812433,0.365494297,14.8,20.28639618,0.7,6.899897405,13.79995068,0.242350656,0.264205925,0.115969582,10.60068898
17031420700,10.10190658,66.02408,0.534400699,20,5753.947435,100.0505781,0.540277804,2.02768923,0.131437537,0.016225585,0,0.410476377,0,1.731928071,0.113792322,0.989587351,11.18395681,0.713150927,0.41573467,23.1,31.48710167,2.2,7.899966652,14.30000454,0.137678365,0.281141535,0.081372927,14.80043996
17031420800,10.07747288,66.11208,0.526662533,20,5645.80261,157.8045204,0.5402676,2.026845204,0.011229293,0,0,0.118647988,7.78E-05,1.702176197,0,0.949668357,10.41747952,0.542155816,0.225058916,11.3,12.16216216,3.7,4.800079948,12.80001038,0.150214592,0.243854858,0.106125634,13.10045618
17031421200,10.10929151,66.01318,0.528398674,20,5671.997673,190.9032043,0.540277621,2.027544754,0.166678963,0.00114124,0,0.381138276,0,1.628949275,0.032658936,0.990972919,23.42026078,0.65922619,0.217323651,12.7,8.423326134,1.8,8.79992768,13.00006454,0.120361083,0.219658977,0.089769308,9.800629973
17031430101,9.991541644,66.47348,0.4149868,20,5212.402943,73.40091245,0.530237616,3.302523924,0.117794695,0,0,0.00039226,0,1.47352286,0.003199477,0.986084142,8.349514563,0.520443925,0.332686084,8.9,25.61659193,0.5,5.100145579,12.79996211,0.174757282,0.163106796,0.122006472,11.00063716
17031430102,9.967117534,66.65039,0.410448768,20,5122.565182,99.7902601,0.530227315,3.30384138,0.181887104,0,0,0,0,1.439402465,0.055124844,0.977512493,9.328151027,0.314853124,0.238478623,7.2,8.012394865,0.3,6.600011453,12.30000971,0.149083842,0.113825652,0.262631871,13.1006148
17031430200,10.01426164,66.35208,0.442487483,20,5327.914865,262.3213753,0.540237411,3.302556199,0.24259476,0,0,0.036252988,0,1.510112295,0.011478868,0.956294964,9.568345324,0.499081895,0.277517986,12.5,14.32490094,4.7,6.600007537,13.10002696,0.107374101,0.16528777,0.147661871,7.300686559
17031430300,10.05306959,66.27984,0.492646096,20,5486.523976,348.3166751,0.540247395,3.306430487,0.236423281,0,0,0.040615064,0,1.537581219,0.074715629,0.990562167,3.95713108,0.554968288,0.321761219,5.4,13.1082423,1.4,6.899937618,14.69968332,0.136026381,0.416735367,0.028723841,16.4997655
17031430400,10.07188356,66.37071,0.488796582,20,5533.206814,125.87515,0.550194421,3.308983111,0.280909583,7171.163145,0,0.503970263,0,1.458894656,0.330655847,0.968592965,8.274760383,0.380524345,0.335463259,9.1,14.92439185,0,7.198256008,12.71027478,0.197444089,0.223642173,0.149183417,13.91411475
17031430500,10.03298685,66.37229,0.436509465,20,5332.162567,106.5369156,0.550076852,3.303843167,0.196422065,0.000349018,0,0.10682955,0,1.448231762,0.014811202,0.985982544,8.145993124,0.51262762,0.371222252,23.5,22.77030394,0.4,7.879101208,14.67426151,0.188045491,0.208410473,0.112668606,11.62987401
17031430600,10.00564986,66.50457,0.411119607,20,5194.359155,54.61270607,0.530236837,3.30384281,0.196180423,0,0,0.005499598,0,1.417445047,0.055555289,0.989391144,2.167896679,0.375152253,0.220479705,4,14.29915334,0.2,6.490487641,12.30360606,0.11300738,0.277675277,0.122232472,11.2138239
17031430700,9.959008767,66.55969,0.400369707,20,5001.461959,222.1198408,0.52022832,3.303843314,0.120280924,0,0,0,0,1.398134798,0.098829392,0.953373366,5.598455598,0.579116466,0.371428571,10.6,23.07692308,2,7.699911378,12.50001495,0.137837838,0.293436293,0.126457082,12.0005603
17031430800,10.00483096,66.52522,0.409841383,20,5146.160295,32.35264935,0.520227937,3.303843197,0.068543696,0,0,0.013664957,0,53.87168376,0.049904236,0.997019374,9.14058619,0.484548826,0.270948319,3.1,14.55004205,0,5.900004949,11.100019,0.189269747,0.175360159,0.164927968,11.80039079
17031430900,10.04193562,66.4499,0.432943938,20,5359.996197,57.52314763,0.540237662,3.303842839,0.05752144,0.015133069,0,0.294039002,0,12.10298655,0.029401562,0.994555354,8.166969147,0.41547619,0.217785844,13,11.65501166,1.1,6.100005373,12.39999352,0.233514822,0.150635209,0.230490018,11.80058534
17031431200,10.01639233,66.48712,0.410473873,20,5209.469538,62.05266335,0.530227343,3.303842469,0.030191481,0.005191844,0,0.012223017,0,177.9482068,0.037355854,0.995365419,7.308377897,0.3017177,0.167507205,6.2,9.213759214,4.6,5.800003002,11.19999842,0.2,0.120855615,0.259180036,8.100534382
17031431301,9.979875616,66.642,0.402306885,20,4901.696785,102.6081283,0.509229531,3.303842947,0.153218295,0,0.00178942,0.077380409,0.001789647,175.6410037,0.003461054,0.946037099,12.50702642,0.475247525,0.22906127,9.4,16.97792869,2.9,5.800105479,13.30002247,0.116357504,0.258572232,0.103428893,9.70072502
17031431302,9.983032329,66.59477,0.401371367,20,4916.824026,52.96674876,0.530226567,3.303842964,0.236445597,0,1.37E-05,0.00858368,1.38E-05,147.2096402,0.107208013,0.985889571,5.306748466,0.50688905,0.597546012,9.4,27.69659012,2.8,6.300098085,13.89989278,0.162576687,0.345092025,0.074233129,12.00050898
17031431400,9.943089041,66.75646,0.396429856,20,4813.752738,145.2506797,0.519166698,3.304780326,0.396757478,0,0.218521815,0.123818957,0.218525982,99.66122087,0.078891627,0.949443353,5.971815264,0.441826215,0.417813076,13.7,11.03950686,5.3,7.892644617,13.0951899,0.218361937,0.236779685,0.134774067,11.49624936
17031440101,10.14323452,66.1186,0.51407325,20,5896.028326,113.4329628,0.550247654,2.992929857,0.171929322,0.01405725,0,0.16114796,0.014419314,203.3119968,0.231827376,0.998290598,11.98717949,0.556210526,0.364102564,23.1,18.61377507,0.2,7.499895083,14.7996934,0.141452991,0.230982906,0.132905983,13.10015911
17031440102,10.15322521,66.10085,0.51498673,20,5913.687689,88.9577854,0.560246499,2.991978301,0.360021282,1727719.764,0,0.530940272,0.211921117,221.7292639,0.479190193,0.976036866,14.77726575,0.419477693,0.296466974,13.5,11.14352392,0,6.000047802,12.70002568,0.165591398,0.157603687,0.114285714,11.10047191
17031440201,10.17460466,66.1001,0.516331123,20,5785.19872,156.4890018,0.560246794,2.992810818,0.020275781,1.17E-05,0,0.74540503,0.015920008,209.8131395,0.026614516,0.996115248,7.111544082,0.468937876,0.303010683,12.8,11.13716295,0,6.700118821,12.39996516,0.220003247,0.295177789,0.114762059,10.60083079
17031440202,10.17660986,66.06852,0.523124369,20,5816.842012,95.2131468,0.560246607,2.992066457,0.061292198,161692.1658,0,0.324968232,0.18509497,227.5422942,0.060612846,0.992279412,6.875,0.431543624,0.177941176,9.7,13.96702231,0,8.499877206,12.00002613,0.223529412,0.198897059,0.280147059,14.20024852
17031440300,10.20534137,66.04099,0.526691215,30,5960.532574,852.2349154,0.570270223,2.992373376,0.021495535,1467258.138,0,0.680505211,0.033634944,221.0284757,0.378689821,0.999798143,12.63625353,0.327062229,0.067622124,9.3,21.15820123,0,6.998078768,11.30009431,0.153815099,0.146750101,0.157448526,12.39451702
17031440600,10.20495616,65.97661,0.55487898,30,6337.163731,1017.798874,0.580236508,2.992503248,0.285216123,2622333.485,0,0.180742464,9.99E-05,258.2986516,0.22791026,0.996313849,11.00579252,0.33604336,0.179568194,9,9.664292981,1.2,6.200089111,11.30002741,0.14481306,0.223802001,0.185887309,10.00046957
17031440700,10.18388986,66.04468,0.542201944,20,6284.640446,215.3107082,0.560237738,2.992066737,0.052039828,161228.3461,0,0.039099272,0.025000838,249.7117027,0.084170729,0.991752577,6.4604811,0.33105802,0.156013746,6.2,17.20779221,0,7.00001953,11.50002344,0.141580756,0.221305842,0.188316151,6.100793221
17031440800,10.17251205,66.05367,0.544272302,20,7442.887178,214.7124122,0.560238948,2.990656695,0.18777745,839505.2995,0,0.08232927,0.018983797,258.9097197,0.334460563,0.984092156,12.39714756,0.422087746,0.36967632,11,18.92778993,1.9,7.999643109,14.09926626,0.120131651,0.241360395,0.111903456,13.09978554
17031440900,10.18360849,66.02082,0.557985305,30,7444.52378,79.55093058,0.56023797,2.992117284,0.370792862,398709.1643,0,0.054619202,0.002124078,270.2173752,0.148423013,0.995624503,6.722354813,0.397540984,0.180190931,12.3,12.85583104,0.3,7.299983002,12.59997467,0.124900557,0.196897375,0.228719173,13.5003451
17031450300,10.08304822,66.30038,0.428898933,20,6034.638685,187.4522346,0.540226968,2.934520346,0.653867856,956430.287,0,0.006948649,0,210.3606663,0.431721051,0.991916168,6.526946108,0.447524752,0.164071856,18.1,13.00765156,0,7.199973734,12.19995298,0.223053892,0.151796407,0.247005988,11.50036394
17031460100,9.929651507,66.81325,0.365362377,20,4775.897317,82.94333739,0.509218298,4.094087186,0.917719071,2418574.918,0.059375756,1.194669665,0.059377302,182.2474882,0.40730819,0.977033133,13.91006098,0.366803279,0.287650602,15.4,21.30909091,6.8,6.700017131,12.3000023,0.092606707,0.261814024,0.123870482,10.80070868
17031460200,9.951779726,66.67522,0.400134801,20,4792.772264,42.15599642,0.499222338,4.09563188,0.31269255,0.000712113,0,0.099225225,0,257.8935319,0.870265469,0.959477713,12.33678523,0.523510972,0.317424584,31.9,13.64902507,15.7,6.699991108,12.20005395,0.188203512,0.19810896,0.178298064,13.79959871
17031460301,9.999987123,66.55436,0.409626323,20,4947.708235,33.33214183,0.529218439,4.095631518,0.129410639,0,0,0.250535172,0,199.1385736,0.539217199,0.987241798,15.79586877,0.524305556,0.336093223,33.9,12.56377551,19.1,6.599989487,12.59999872,0.097205346,0.296476306,0.145808019,9.400557735
17031460302,9.988436164,66.6309,0.405206969,20,4869.781338,38.08688866,0.529227901,4.095004646,0.188560456,0,1.50E-05,0.47155194,1.50E-05,183.1038214,0.151427374,0.900158061,6.849315068,0.48243359,0.30754818,13.2,20.70155262,2.2,7.299578506,13.49948056,0.126185458,0.308219178,0.080874605,13.69813158
17031460400,10.02232329,66.52444,0.407261883,20,4971.233658,89.36406417,0.529218355,4.095199757,0.092670531,0,0,0.198552128,0,191.575041,0.014096644,0.997513125,4.421110804,0.415963162,0.236529428,6.5,15.625,1.9,6.399969138,11.99998506,0.131251727,0.224095054,0.169660127,12.90037533
17031460500,10.04725507,66.47873,0.414609231,20,5421.591896,93.06036641,0.530228807,4.094845185,0.399866141,847182.8641,0,0.043161677,0,193.0285104,0.405426295,0.921668029,11.87244481,0.32,0.128536386,9.2,9.025367156,4.8,6.000002649,11.0000258,0.086999182,0.152412101,0.20425184,9.600537891
17031461000,9.997252877,66.59491,0.495033963,20,4975.133443,77.69355053,0.519135413,4.095615824,0.391845931,1424959.863,0,0.616691512,0,304.4277278,1.194362496,0.914330218,5.533596838,0.465846995,0.366798419,30.5,17.36526946,7.1,11.75271001,11.00605986,0.416600791,0.12173913,0.391744548,11.48171407
17031470100,10.15958712,66.07199,0.546605471,30,28909.17498,46.53363236,0.570226412,0.869301133,1.036828216,6042322.476,0,0.819125702,0.282236587,268.9435615,2.574829479,0.983785822,18.1372549,0.262955854,0.171191554,14.5,21.48318043,1.1,7.099994994,12.3000193,0.214932127,0.181372549,0.228506787,10.90051245
17031480100,10.07950575,66.2951,0.435383012,20,6187.261943,160.7557815,0.54921816,0.847675626,0.162572513,0.001356252,0,0.001955207,0.001356252,221.1195774,0.00034112,0.997322624,2.543507363,0.279365079,0.174029451,7.1,7.470651014,1.3,7.699896536,11.00008529,0.146363231,0.223114681,0.229808121,16.89913718
17031480200,10.12173945,66.383575,0.499285922,20,9550.612278,290.768002,0.550227448,0.848300635,0.108238828,31782.65635,0,0.053167164,0.008456483,233.005824,0.160914109,1,4.507042254,0.300518135,0.161693936,3.9,9.380234506,0,6.600339826,11.29999376,0.302347418,0.16056338,0.260093897,10.6019889
17031480300,10.13494575,66.1388,0.508924622,30,12028.68848,231.549381,0.580223614,0.84343316,0.242185412,1522491.453,0,0.099474324,0.131218738,249.1868043,0.265300855,0.992170819,7.402135231,0.398230088,0.15658363,4.7,5.805515239,0.4,7.000007179,11.59996052,0.126690391,0.197153025,0.123843416,7.101010715
17031480400,10.09005342,66.25206,0.467083486,20,7008.991647,89.63786364,0.549219421,0.84358271,0.562083095,266879.5269,0,0.027319666,0.061232959,237.3943101,0.331320432,0.995884774,6.603067714,0.21642764,0.040965208,3,8.798929408,0.9,7.40000733,11.1000615,0.097456042,0.150579873,0.270108492,11.60039548
17031480500,10.03048027,66.45861,0.465517954,20,5386.975881,86.17636983,0.549217843,0.844965865,0.873265898,0.007993132,0,0.481566303,0,258.6745033,0.968366219,0.986001436,6.568557071,0.400670578,0.199279279,7.9,12.2840691,4.7,7.401968563,12.0930256,0.235463029,0.14321608,0.319813352,10.44075852
17031490500,10.21501808,65.96261,0.562894791,30,6378.30876,738.4560382,0.560238798,3.513352127,0.3590255,2984295.469,0,0.73720285,0,328.4786175,0.294205858,0.965133172,10.75060533,0.328929987,0.136507937,7.9,12.1182266,4.2,6.000030265,11.79996812,0.170460048,0.1937046,0.200484262,8.500549005
17031490600,10.25356329,65.88528,0.564803923,30,6337.853463,2077.452918,0.580354448,3.513520543,0.23871916,0,0,1.87E-05,0,323.560816,0.140971066,0.886904762,4.563492063,0.399274047,0.134920635,12.4,20.18779343,0.1,7.489755257,11.80657814,0.130291005,0.179232804,0.220899471,9.930746924
17031490700,10.26443178,65.90072,0.565979275,20,6049.202052,770.6942987,0.560237645,3.513520184,0.232643069,0,0,0.037955001,0,373.5961104,0.124071299,0.998217469,5.989304813,0.326923077,0.271657754,10.6,22.64150943,0.2,6.80006177,12.00000556,0.160427807,0.291265597,0.147237077,11.60022638
