Asthma,CHD,Disability,LBW,OldAge,YoungAge,NoIns,HBLI,LowInc,LowEd,Unemp,LingIso,Freight,PWDis,Waste,Psites,RMP,TRI,CF,CANCER,HI,OZONE,PM25,DSLPM,PTRAF,RSEI_AIR,EBLL,SenPop,SEFac,EnvCond,EnvExp,PopChar,PolBur,Index
0.0973,0.0569,0.024,0.2503,0.0405,0.2137,0.2238,0.1138,0.086,0.0657,0.019,0.0,0.6195,0.7522,0.6094,0.4425,0.0,0.7762,0.732,0.2174,0.8217,0.6877,0.2541,0.6726,0.957,0.4994,0.4096,0.11378333333333333,0.08471666666666666,0.5616857142857142,0.5649375,0.09925,0.5638535714285714,0.055962466964285716
0.0392,0.0455,0.0885,0.464,0.0759,0.1631,0.2882,0.2023,0.1922,0.0455,0.086,0.3338,0.9039,0.8104,0.9836,0.9418,0.0,0.9785,0.8761,0.2174,0.9482,0.6789,0.2415,0.7484,0.9899,0.4893,0.4033,0.14603333333333332,0.19133333333333336,0.7849000000000002,0.5896124999999999,0.16868333333333335,0.6547083333333333,0.1104383840277778
0.0202,0.0695,0.0582,0.4399,0.0215,0.2478,0.2996,0.1113,0.134,0.1062,0.2086,0.4539,0.5702,0.5626,0.0,0.7737,0.0,0.6827,0.6308,0.2174,0.5259,0.5841,0.3034,0.5917,0.4716,0.6005,0.4046,0.14285,0.2189333333333333,0.45999999999999996,0.4624,0.18089166666666667,0.46159999999999995,0.08349959333333333
0.3123,0.1745,0.1593,0.3034,0.6473,0.4513,0.0,0.2465,0.4121,0.3186,0.1226,0.3932,0.8698,0.7965,0.9722,0.914,0.0,0.981,0.8496,0.2174,1.0,0.7434,0.2137,0.8306,0.5563,0.4589,0.024,0.34135,0.24883333333333335,0.7690142857142857,0.5055375,0.29509166666666664,0.5933630952380952,0.17509650471230154
0.1871,0.043,0.0265,0.1277,0.196,0.4349,0.1277,0.0303,0.0594,0.0657,0.3692,0.1745,0.7724,0.7775,0.9191,0.9456,0.0,0.9469,0.8268,0.2174,0.9836,0.7472,0.2225,0.9431,0.2794,0.4324,0.0215,0.16920000000000002,0.1378,0.7411857142857142,0.4808875,0.15350000000000003,0.5676535714285714,0.08713482321428573
0.2769,0.1252,0.3729,0.0556,0.2389,0.0619,0.225,0.5398,0.8736,0.0885,0.5651,0.5386,0.0,0.4741,0.8698,0.7143,0.0,0.196,0.4703,0.2174,0.9317,0.1643,0.4488,0.9292,0.8875,0.7484,0.3072,0.1885666666666667,0.4717666666666666,0.3892142857142858,0.5793125,0.33016666666666666,0.5159464285714286,0.17034831250000002
0.0948,0.0619,0.3679,0.3654,0.0126,0.2427,0.0784,0.0657,0.2377,0.0,0.5284,0.2238,0.89,0.6549,0.976,1.0,0.0,0.9924,0.9823,0.2174,0.9279,0.3034,0.359,0.9659,0.9772,0.8445,0.2946,0.1908833333333333,0.18899999999999997,0.7850857142857143,0.6112375,0.18994166666666662,0.6691869047619048,0.1271064760019841
0.1302,0.0834,0.2668,0.2415,0.0809,0.1403,0.1353,0.1555,0.158,0.158,0.0695,0.4728,0.2819,0.6207,0.847,0.9697,0.0,0.5335,0.8824,0.2174,0.9267,0.2642,0.3869,0.9368,0.9684,0.78,0.3034,0.1571833333333333,0.19151666666666667,0.5907428571428571,0.5979749999999999,0.17435,0.5955642857142857,0.10383663321428571
0.4652,0.2339,0.1226,0.3793,0.2137,0.1909,0.1517,0.6157,0.8913,0.1972,0.5424,0.5272,0.2187,0.5891,0.6435,0.799,0.0,0.2516,0.5424,0.2174,0.9216,0.2099,0.4235,0.9583,0.8483,0.6827,0.3059,0.2676,0.4875833333333333,0.43489999999999995,0.5709500000000001,0.37759166666666666,0.5256,0.19846218
0.7092,0.7408,0.4475,0.6852,0.311,0.9722,0.5499,0.6308,0.957,0.8774,0.8938,0.8003,0.8255,0.9406,0.0,0.9039,0.0,0.646,0.6612,0.0,0.0114,0.8673,0.4425,0.0771,0.019,0.0177,0.9595,0.6443166666666666,0.7848666666666668,0.5681714285714285,0.2993125,0.7145916666666667,0.38893214285714284,0.2779276681845238
0.8293,0.6549,0.9191,0.957,0.5537,0.7345,0.4273,0.914,0.6511,0.5196,0.9001,0.0,0.8812,0.9381,0.0,0.421,0.0,0.4804,0.4753,0.2174,0.2604,0.5702,0.8521,0.4905,0.933,0.3148,0.8432,0.7747499999999999,0.5686833333333333,0.4565714285714285,0.5602,0.6717166666666666,0.5256571428571428,0.35309266380952375
0.6966,0.6043,0.6131,0.9482,0.5171,0.8723,0.4298,0.4867,0.5992,0.1795,0.7826,0.0531,0.7029,0.8862,0.0,0.9077,0.0,0.8521,0.6991,0.0,0.0493,0.7775,0.5954,0.0809,0.4766,0.0948,0.8167,0.7086,0.42181666666666673,0.5782857142857143,0.36140000000000005,0.5652083333333333,0.43369523809523813,0.2451281626984127
0.7118,0.8281,0.8003,0.6625,0.9355,0.4197,0.6094,0.5386,0.6056,0.2478,0.7332,0.3274,0.952,0.8951,0.7472,0.8824,0.0,0.8812,0.804,0.0,0.0796,0.7522,0.6612,0.2276,0.3704,0.2351,0.7459,0.7263166666666666,0.5103333333333333,0.7374142857142857,0.384,0.618325,0.5018047619047619,0.3102784294047619
0.7105,0.4197,0.7901,0.8622,0.488,0.4185,0.3692,0.7155,0.5044,0.445,0.7788,0.3704,0.6258,0.1365,0.7257,0.6422,0.0,0.0,0.0,0.0,0.0556,0.737,0.5777,0.2984,0.0215,0.0999,0.6346,0.6148333333333333,0.53055,0.3043142857142857,0.3030875,0.5726916666666666,0.30349642857142856,0.17380987550595234
0.8938,0.4981,0.4905,0.8584,0.0455,0.976,0.4324,0.5563,0.9216,0.5044,0.871,0.0,0.6839,0.1707,0.0,0.4741,0.0,0.4968,0.354,0.2174,0.0999,0.4994,0.665,0.4741,0.7585,0.2668,0.5967,0.62705,0.5476166666666666,0.31135714285714283,0.447225,0.5873333333333333,0.4019357142857143,0.23607024285714281
0.8925,0.909,0.9798,0.9772,0.7118,0.5917,0.2048,0.7775,0.9798,0.7699,0.8584,0.3464,0.9722,0.1631,0.0,0.8521,0.0,0.6637,0.4905,0.2174,0.1075,0.493,0.7042,0.512,0.9823,0.3375,0.9621,0.8436666666666667,0.6561333333333333,0.4488,0.5395,0.7499,0.5092666666666666,0.38189907333333334
0.9595,0.9532,0.9949,0.9317,0.8609,0.1934,0.8951,0.9381,0.7851,0.6928,0.8394,0.2491,0.6637,0.2276,0.0,0.4172,0.0,0.4614,0.4248,0.2174,0.1542,0.4008,0.7219,0.5613,0.5714,0.4185,0.9633,0.8155999999999999,0.7332666666666667,0.31352857142857143,0.5011,0.7744333333333333,0.43857619047619045,0.3396480211111111
0.8963,0.9393,0.9962,0.9608,0.7649,0.292,0.9608,0.6245,0.9001,0.4867,0.9027,0.3793,0.6106,0.2971,0.0,0.8546,0.0,0.4197,0.3135,0.2174,0.1125,0.3919,0.7446,0.5095,0.2478,0.4159,0.9697,0.80825,0.7090166666666667,0.3565,0.4511625,0.7586333333333334,0.41960833333333336,0.31832886861111115
0.9798,0.9886,0.9861,0.7042,0.9659,0.225,0.3767,0.8622,0.981,0.9115,0.9735,0.0,0.1719,0.3173,0.0,0.5234,0.0,0.2351,0.0999,0.2174,0.1138,0.4058,0.8205,0.2225,0.1365,0.512,0.9924,0.8082666666666666,0.6841500000000001,0.19251428571428572,0.4276125,0.7462083333333334,0.34924642857142857,0.2606105953869048
0.7522,0.7295,0.6662,0.6435,0.7295,0.6296,0.8963,0.7459,0.7497,0.8066,0.9583,0.7585,0.7509,0.5664,0.0,0.7598,0.0,0.9102,0.7396,0.2174,0.3679,0.2579,0.8698,0.426,0.3767,0.8837,0.7067,0.69175,0.8192166666666666,0.5324142857142856,0.5132625000000001,0.7554833333333333,0.5196464285714285,0.3925842160119047
0.6106,0.3894,0.4488,0.2908,0.4185,0.7927,0.9014,0.7623,0.5841,0.9785,0.4197,0.9064,0.7497,0.5942,0.0,0.2832,0.0,0.7547,0.7598,0.2174,0.3692,0.2187,0.8458,0.4185,0.4172,0.8774,0.6625,0.49179999999999996,0.7587333333333333,0.44880000000000003,0.5033374999999999,0.6252666666666666,0.4851583333333333,0.30335333388888885
0.4614,0.574,0.6751,0.0,0.6966,0.3338,0.8028,0.464,0.1997,0.7699,0.7181,0.8445,0.9064,0.7257,0.0,0.0544,0.0,0.8546,0.7547,0.2174,0.9558,0.1466,0.9494,0.5765,0.8243,0.9166,0.1922,0.45681666666666665,0.6331666666666665,0.4708285714285715,0.5973499999999999,0.5449916666666665,0.5551761904761904,0.3025663973412697
0.8609,0.9949,0.9621,0.0,0.9532,0.5373,0.3059,0.9064,0.9848,0.7155,0.9747,0.0796,0.9204,0.2781,0.5626,0.9646,0.9393,0.9027,0.9128,0.2174,0.3603,0.1985,0.6094,0.8635,0.9583,0.3363,0.9987,0.7180666666666666,0.66115,0.7829285714285714,0.5678000000000001,0.6896083333333334,0.6395095238095239,0.44101109686507944
0.7269,0.7396,0.9975,0.9684,0.9912,0.1517,0.0,0.6561,0.9178,0.8685,0.9874,0.4829,0.9241,0.2099,0.0,0.8281,0.0,0.3679,0.5601,0.2174,0.3059,0.359,0.646,0.8142,0.9912,0.3388,1.0,0.76255,0.6521166666666667,0.4128714285714286,0.5840625,0.7073333333333334,0.5269988095238095,0.3727638246031746
0.8496,0.4362,0.4223,0.8053,0.1745,0.5247,0.3704,0.3047,0.7193,0.2617,0.7598,0.3224,0.2351,0.2491,0.0,0.842,0.0,0.0,0.3161,0.2174,0.3439,0.378,0.5638,0.8357,0.4703,0.2263,0.4362,0.5354333333333333,0.45638333333333336,0.23461428571428572,0.43395,0.49590833333333334,0.36750476190476195,0.18224867396825398
0.7446,0.354,0.6359,0.3464,0.2225,0.8192,0.2958,0.4185,0.603,0.3186,0.6308,0.1745,0.1593,0.2402,0.0,0.9216,0.0,0.0,0.3932,0.2174,0.3211,0.4273,0.5183,0.8331,0.2301,0.1997,0.4399,0.5204333333333334,0.4068666666666667,0.24489999999999998,0.3983625,0.46365000000000006,0.34720833333333334,0.16098314375000003
0.8875,0.579,0.9102,0.0,0.5891,0.957,0.421,0.9317,0.9697,0.7092,0.89,0.1922,0.6056,0.2073,0.0,0.7332,0.0,0.0,0.2857,0.2174,0.091,0.5411,0.6081,0.531,0.4513,0.2326,0.5954,0.6537999999999999,0.6856333333333334,0.2616857142857143,0.4084875,0.6697166666666667,0.3595535714285714,0.24079901934523812
0.6144,0.0265,0.2984,0.5992,0.0746,0.0316,0.3388,0.0291,0.4298,0.0,0.7042,0.5107,0.2566,0.1656,0.6991,0.354,0.0,0.0,0.0215,0.0,0.067,0.6625,0.5525,0.4046,0.0126,0.1113,0.4804,0.2741166666666667,0.3354333333333333,0.21382857142857148,0.2863625,0.304775,0.26218452380952384,0.07990728824404764
0.6346,0.2996,0.6637,0.9949,0.4842,0.1808,0.4033,0.5967,0.8496,0.0885,0.775,0.464,0.1555,0.196,0.0,0.2453,0.0,0.0,0.0796,0.0,0.0442,0.6182,0.4867,0.4602,0.0088,0.1201,0.4716,0.5429666666666667,0.5295166666666667,0.09662857142857142,0.276225,0.5362416666666667,0.2163595238095238,0.1160209916468254
0.7889,0.6928,0.6195,0.8116,0.5436,0.8407,0.2111,0.3502,0.8609,0.2857,0.9115,0.3161,0.8458,0.2351,0.0,0.9241,0.0,0.0,0.0695,0.2174,0.3451,0.4779,0.4134,0.8344,0.8306,0.1163,0.0291,0.7161833333333334,0.48925,0.2963571428571429,0.40802499999999997,0.6027166666666667,0.3708023809523809,0.2234887750396825
0.8015,0.2845,0.8217,0.8344,0.2642,0.9166,0.6056,0.6599,0.6776,0.6131,0.8104,0.2807,0.7396,0.2743,0.0,0.6245,0.0,0.0,0.0,0.2174,0.3502,0.3982,0.4273,0.842,0.8293,0.1214,0.0354,0.6538166666666666,0.6078833333333333,0.23405714285714288,0.40265,0.6308499999999999,0.34645238095238096,0.2185594845238095
0.6334,0.5145,0.7358,0.7307,0.359,0.3957,0.1049,0.3982,0.1972,0.4412,0.4602,0.7547,0.8154,0.2857,0.0,0.6953,0.0,0.8736,0.9191,0.2174,0.5714,0.4387,0.4943,0.4943,0.2314,0.7762,0.7155,0.5615166666666667,0.3927333333333333,0.5127285714285714,0.4924,0.477125,0.4991761904761905,0.2381694398809524
0.914,0.7674,0.7661,0.7118,0.4564,0.4665,0.3312,0.8116,0.7965,0.6283,0.4362,0.5815,0.9469,0.2668,0.0,0.9899,0.0,0.9671,0.9772,0.2174,0.4311,0.3401,0.4981,0.5398,0.3401,0.7901,0.7118,0.6803666666666667,0.59755,0.5925571428571429,0.4835625,0.6389583333333333,0.5198940476190477,0.33219063417658734
0.9886,0.9747,0.9709,0.8963,0.1631,0.8003,0.957,0.9671,0.9962,0.9583,0.909,0.0,0.7737,0.2314,0.8281,0.9608,0.0,0.847,0.8066,0.2174,0.5803,0.3186,0.6157,0.5487,0.1378,0.8243,0.6599,0.7989833333333335,0.7979333333333334,0.6353714285714285,0.48783750000000003,0.7984583333333335,0.5370154761904762,0.42878448209325404
0.933,0.5866,0.5638,0.7509,0.0796,0.9558,0.909,0.9621,1.0,0.5145,0.8445,0.0,0.2389,0.1846,0.0,0.7155,0.0,0.5841,0.5006,0.2174,0.5828,0.263,0.6018,0.6258,0.5537,0.8167,0.6498,0.64495,0.7050166666666667,0.31767142857142855,0.538875,0.6749833333333334,0.4651404761904762,0.3139620690873016
0.9279,0.6498,0.8483,0.952,0.201,0.8685,0.8673,0.737,0.8192,0.6207,0.9039,0.1087,0.3957,0.2086,0.0,0.8597,0.0,0.5601,0.6865,0.2174,0.579,0.2693,0.5904,0.6561,0.8951,0.7826,0.6523,0.74125,0.6761333333333334,0.3872285714285714,0.580275,0.7086916666666667,0.5159261904761905,0.3656325918055556
0.7939,0.9027,0.8571,0.4791,0.8154,0.4893,0.4083,0.818,0.8331,0.6599,0.7509,0.2491,0.8129,0.2566,0.0,0.9659,0.0,0.9456,0.9697,0.2174,0.4981,0.3072,0.5424,0.6334,0.0657,0.775,0.6473,0.7229166666666665,0.6198833333333333,0.5643857142857143,0.4608125,0.6714,0.4953369047619048,0.3325691978571429
0.8281,0.6726,0.6233,0.8862,0.3856,0.9659,0.2276,0.9418,0.9912,0.5917,0.8673,0.2061,0.5424,0.2137,0.0,0.6941,0.0,0.0,0.4918,0.2174,0.7826,0.1454,0.6511,0.67,0.9709,0.8331,0.6587,0.72695,0.6376166666666667,0.27742857142857147,0.61615,0.6822833333333334,0.5032428571428572,0.3433542140476191
0.8357,0.7219,0.866,0.7459,0.2465,0.8078,0.1909,0.689,0.9595,0.5537,0.8635,0.1429,0.7762,0.2212,0.6852,0.9267,0.0,0.6865,0.7977,0.2174,0.5992,0.2554,0.5879,0.7029,0.9254,0.7649,0.6485,0.7039666666666667,0.5665833333333333,0.5847857142857144,0.5877,0.635275,0.5867285714285715,0.3727339932142858
0.6738,0.2402,0.6207,0.7421,0.3224,0.5006,0.1416,0.5613,0.7459,0.3388,0.665,0.0,0.8597,0.2946,0.6877,0.9772,0.0,0.9494,0.9912,0.2174,0.426,0.2845,0.4526,0.756,0.263,0.7231,0.3123,0.5166333333333333,0.4087666666666667,0.6799714285714286,0.4293625,0.4627,0.5128988095238095,0.23731827916666665
0.6991,0.7143,0.8255,0.9267,0.3755,0.7307,0.1707,0.5284,0.8053,0.464,0.8331,0.2238,0.3072,0.2933,0.9216,0.8369,0.0,0.3729,0.5879,0.2174,0.5626,0.1656,0.5057,0.7762,0.9204,0.7193,0.3047,0.7119666666666666,0.5042166666666666,0.4742571428571428,0.5214875,0.6080916666666667,0.5057440476190477,0.30753874082341276
0.6397,0.9343,0.9077,0.7155,0.8382,0.1176,0.5803,0.7585,0.9064,0.8255,0.1024,0.3375,0.2769,0.4248,0.9532,0.9735,0.0,0.6953,0.78,0.2174,0.6549,0.2048,0.4589,0.823,0.8445,0.7838,0.3009,0.6921666666666667,0.5851,0.5862428571428572,0.5360250000000001,0.6386333333333334,0.5527642857142858,0.3530136983333334
0.4147,0.0594,0.4804,0.5967,0.225,0.4096,0.0746,0.2124,0.4576,0.2073,0.6384,0.6245,0.4172,0.2769,0.9937,0.8268,0.0,0.5272,0.3869,0.2174,0.5752,0.1783,0.5373,0.8104,0.4576,0.7295,0.3021,0.36430000000000007,0.36913333333333337,0.4898142857142857,0.475975,0.3667166666666667,0.4805880952380952,0.1762396643253968
0.5727,0.1315,0.3325,0.7484,0.3527,0.1429,0.2225,0.2579,0.3439,0.2655,0.1327,0.1302,0.2402,0.7434,0.8812,0.9393,0.0,0.7686,0.5714,0.2174,0.9671,0.6865,0.2301,0.9924,0.1125,0.3932,0.1429,0.38011666666666666,0.22545000000000004,0.5920142857142857,0.46776249999999997,0.30278333333333335,0.5091797619047619,0.15417114557539682
0.9874,0.9848,0.8243,0.9052,0.421,0.9494,0.2743,0.9874,0.9772,0.8736,0.7585,0.4855,0.5537,0.2389,0.0,0.5803,0.0,0.1972,0.464,0.2174,0.6953,0.1315,0.6549,0.6915,0.6941,0.818,0.7509,0.8453499999999999,0.7260833333333334,0.2905857142857143,0.5817,0.7857166666666666,0.48466190476190474,0.38080693626984125
0.9621,0.7775,0.9305,0.78,0.4349,0.9052,0.818,0.9912,0.9545,0.7295,0.7269,0.4488,0.4488,0.2339,0.8192,0.2731,0.0,0.5057,0.1884,0.2174,0.9608,0.1353,0.7257,0.6321,0.2857,0.9545,0.7598,0.7983666666666666,0.77815,0.35272857142857145,0.5839125,0.7882583333333333,0.5068511904761904,0.3995296746527777
0.7206,0.8432,0.7257,0.6675,0.7788,0.8584,0.6915,0.4766,0.9128,0.6283,0.6802,0.6473,1.0,0.9659,1.0,0.9962,0.9962,0.9987,0.9975,0.0,0.1188,0.4223,0.7724,0.4703,0.3502,0.7143,0.5752,0.7657000000000002,0.6727833333333333,0.9934999999999999,0.4279375,0.7192416666666668,0.6164583333333333,0.4433825190972223
0.2807,0.115,0.3148,0.2276,0.22,0.0594,0.0582,0.3072,0.4399,0.1315,0.6485,0.5044,0.7446,0.8281,0.6637,0.9558,0.0,0.4791,0.4172,0.2174,0.8736,0.2731,0.3552,0.9697,0.8104,0.4273,0.2149,0.20291666666666666,0.3482833333333333,0.5840714285714286,0.5177,0.27559999999999996,0.5398238095238096,0.1487754419047619
0.1214,0.048,0.1656,0.3021,0.0341,0.0038,0.2794,0.2604,0.3338,0.2415,0.3211,0.4083,0.8445,0.8192,0.9772,0.9886,0.9191,0.5234,0.9393,0.2174,0.9077,0.3957,0.3047,0.9747,0.8989,0.4121,0.2111,0.1125,0.30741666666666667,0.8587571428571428,0.5402874999999999,0.20995833333333333,0.6464440476190475,0.13572631483134917
0.6587,0.6157,0.7092,0.6308,0.8862,0.0253,0.2604,0.3552,0.8028,0.3932,0.732,0.4855,0.5373,0.4994,0.7358,0.7775,0.9027,0.7611,0.6726,0.2174,0.4842,0.1075,0.4614,0.8736,0.8154,0.2895,0.1745,0.58765,0.50485,0.6980571428571428,0.42793749999999997,0.54625,0.5179773809523809,0.28294514434523804
0.6726,0.9772,0.8394,0.8508,0.9772,0.2794,0.3729,0.3843,0.6549,0.4867,0.4248,0.4791,0.2781,0.402,0.8078,0.4475,0.0,0.2857,0.1542,0.2174,0.3552,0.1719,0.4956,0.8584,0.3515,0.2592,0.182,0.7660999999999999,0.4671166666666666,0.33932857142857137,0.3614,0.6166083333333332,0.3540428571428571,0.2183057760714285
0.6802,0.957,0.9747,0.8976,0.9861,0.1239,0.3489,0.5032,0.6587,0.6865,0.5664,0.2061,0.2579,0.3388,0.7522,0.8635,0.0,0.1795,0.1353,0.2174,0.3515,0.1934,0.5107,0.8546,0.4665,0.2314,0.1783,0.7699166666666666,0.4949666666666667,0.3610285714285714,0.375475,0.6324416666666667,0.3706595238095238,0.23442052700396826
0.2415,0.3578,0.4614,0.2946,0.4678,0.4817,0.6549,0.196,0.1985,0.6081,0.2528,0.665,0.4602,0.4779,0.0,0.536,0.9128,0.7219,0.9166,0.2174,0.4488,0.0228,0.6308,0.8837,0.0544,0.5272,0.1138,0.3841333333333334,0.42921666666666664,0.5750571428571428,0.3623625,0.406675,0.4332607142857143,0.17619630098214287
0.0809,0.4551,0.2769,0.1795,0.469,0.4576,0.5765,0.3944,0.4197,0.4968,0.5158,0.7231,0.3729,0.5714,0.5651,0.3426,0.0,0.4046,0.5082,0.2174,0.4172,0.043,0.5917,0.8887,0.2946,0.4551,0.11,0.3198333333333333,0.52105,0.3949714285714286,0.3772125,0.42044166666666666,0.38313214285714287,0.16108471669642857
0.3148,0.3135,0.4855,0.1934,0.7092,0.2693,0.1555,0.2389,0.3173,0.5487,0.2541,0.6094,0.8875,0.4109,0.7965,0.9444,0.9937,0.9798,0.9924,0.2174,0.5158,0.0923,0.6334,0.8748,0.2111,0.4716,0.115,0.38094999999999996,0.3539833333333333,0.8578857142857143,0.3914250000000001,0.3674666666666666,0.5469119047619048,0.20097189460317458
0.0898,0.3717,0.5247,0.5828,0.737,0.6018,0.2541,0.2238,0.4627,0.7699,0.4728,0.8142,0.8091,0.5057,0.7497,0.7826,0.933,0.5626,0.7851,0.2174,0.4159,0.1618,0.5828,0.8799,0.3047,0.4362,0.1188,0.4846333333333333,0.4995833333333333,0.732542857142857,0.38968749999999996,0.4921083333333333,0.503972619047619,0.24800912560515873
0.0038,0.5221,0.6549,0.4741,0.6599,0.3426,0.6144,0.2832,0.3729,0.6726,0.5866,0.9204,0.622,0.7004,0.6018,0.4134,0.0,0.5499,0.6397,0.2174,0.4918,0.0619,0.5499,0.909,0.914,0.4437,0.1176,0.4429,0.5750166666666666,0.5038857142857143,0.4631625000000001,0.5089583333333333,0.4767369047619048,0.2426392204861111
0.0051,0.4172,0.6802,0.263,0.8685,0.5145,0.4134,0.7522,0.8104,0.9646,0.3325,0.9772,0.8382,0.7788,0.0,0.7686,0.0,0.9064,0.9027,0.2174,0.5765,0.0013,0.5841,0.9115,0.9317,0.5145,0.1214,0.45808333333333334,0.7083833333333334,0.5992428571428572,0.4823,0.5832333333333334,0.5212809523809524,0.3040284274603175
0.2756,0.4463,0.1732,0.1441,0.2807,0.6485,0.7649,0.4159,0.2541,0.9052,0.6852,0.9191,0.8837,0.708,0.0,0.4614,0.8837,0.8837,0.7813,0.2174,0.3881,0.0126,0.7029,0.7699,0.8925,0.7636,0.3477,0.3280666666666667,0.6574,0.6574,0.5118375000000001,0.49273333333333336,0.5603583333333334,0.2761072294444445
0.1656,0.5601,0.5057,0.5398,0.6422,0.6195,0.6662,0.4046,0.4501,0.7118,0.2415,0.9343,0.866,0.5967,0.0,0.3894,0.8647,0.8925,0.8647,0.2174,0.6296,0.1327,0.6751,0.8647,0.8394,0.6726,0.3489,0.5054833333333333,0.5680833333333333,0.6391428571428571,0.54755,0.5367833333333333,0.5780809523809524,0.3103042205555555
0.5133,0.3654,0.4071,0.6688,0.4083,0.4791,0.6953,0.3186,0.5474,0.9684,0.3451,0.9064,0.7282,0.4374,0.7067,0.8458,0.8698,0.7459,0.8673,0.2174,0.6119,0.0025,0.6877,0.7396,0.3464,0.8078,0.689,0.4736666666666667,0.6302,0.7430142857142857,0.5127875,0.5519333333333334,0.5895297619047618,0.32538112658730156
0.6157,0.5702,0.2339,0.4083,0.0379,0.9747,0.8432,0.847,0.8369,0.9254,0.641,0.9671,0.5499,0.641,0.6979,0.8647,0.0,0.6789,0.7965,0.2174,0.8913,0.0898,0.7623,0.6574,0.3831,0.8951,0.6839,0.47345,0.8434333333333334,0.6041285714285713,0.5725374999999999,0.6584416666666667,0.583067857142857,0.3839161716369047
0.4741,0.3034,0.6839,0.6511,0.8748,0.0999,0.0215,0.3249,0.622,0.3325,0.0088,0.5942,0.8673,0.6043,0.6764,0.9469,0.9798,0.6359,0.7939,0.2174,0.8647,0.0518,0.4362,0.9229,0.9558,0.2718,0.0872,0.5145333333333333,0.31731666666666664,0.7863571428571429,0.47597500000000004,0.415925,0.5794357142857143,0.2410017994642857
0.0025,0.8458,0.8647,0.4817,0.9368,0.1997,0.469,0.493,0.6422,0.9899,0.4475,0.9962,0.9482,0.7927,0.9014,0.9722,0.8635,0.8938,0.9431,0.2174,0.8635,0.0556,0.4753,0.9393,0.9406,0.426,0.129,0.5552,0.6729666666666666,0.9021285714285714,0.5058374999999999,0.6140833333333333,0.6379345238095238,0.39174495882936505
0.3413,0.2668,0.5158,0.7168,0.5879,0.6966,0.5386,0.4564,0.2617,0.8331,0.1783,0.7585,0.7788,0.4918,0.0,0.5436,0.8812,0.7977,0.9444,0.2174,0.6068,0.0708,0.6296,0.8028,0.5082,0.737,0.6119,0.5208666666666667,0.5044333333333334,0.6339285714285714,0.5230625,0.51265,0.5600178571428571,0.28709315446428574
0.2263,0.2705,0.5929,0.153,0.1656,0.3793,0.4336,0.311,0.5436,0.823,0.4185,0.842,0.9646,0.6397,0.0,0.8698,0.9912,0.8357,0.9886,0.2174,0.6182,0.0278,0.6789,0.7686,0.5727,0.7547,0.6131,0.29793333333333333,0.56195,0.7556571428571429,0.531425,0.42994166666666667,0.6061690476190477,0.26061733061507936
0.9444,0.6839,0.7952,0.9001,0.3325,0.9267,0.4576,0.9254,0.8925,0.665,0.9368,0.0973,0.3894,0.2617,0.7118,0.6207,0.0,0.4159,0.2288,0.2174,0.8003,0.0695,0.6903,0.6865,0.359,0.8609,0.7611,0.7637999999999999,0.6624333333333333,0.3754714285714286,0.555625,0.7131166666666666,0.4955738095238096,0.3534019431349207
0.8205,1.0,0.7636,0.9583,0.8875,0.0986,0.8837,0.4058,0.8989,0.9608,0.6915,0.7358,0.5853,0.4046,0.8748,0.6991,0.0,0.7497,0.5929,0.2174,0.8192,0.0784,0.713,0.7042,0.6068,0.8597,0.6953,0.75475,0.76275,0.5580571428571429,0.5867500000000001,0.75875,0.5771857142857143,0.43793966071428575
0.8154,0.7509,0.7332,0.9823,0.4791,0.9039,0.33,0.7434,0.8786,0.4121,0.8432,0.4513,0.9558,0.1264,0.0,0.9305,0.0,0.2971,0.6966,0.0,0.0582,0.7193,0.6283,0.2756,0.1732,0.1075,0.8786,0.7774666666666666,0.6097666666666667,0.4294857142857143,0.3550875,0.6936166666666667,0.37988690476190473,0.2634958885912698
0.4779,0.0442,0.1833,0.5891,0.1049,0.043,0.292,0.1643,0.5297,0.2288,0.7813,0.5158,0.9747,0.6966,0.9949,0.9924,0.0,0.8774,0.9368,0.2174,0.8976,0.0973,0.4033,0.9709,0.9937,0.5284,0.311,0.24039999999999997,0.41864999999999997,0.7818285714285713,0.55245,0.32952499999999996,0.6289095238095238,0.2072414108333333
0.469,0.3325,0.263,0.8445,0.7876,0.1087,0.4109,0.2061,0.7396,0.6435,0.7686,0.5525,0.6789,0.4399,0.9735,0.8255,0.0,0.5019,0.5752,0.2174,0.3578,0.1252,0.512,0.8673,0.5917,0.3085,0.1732,0.46754999999999997,0.5535333333333333,0.5707,0.3941375,0.5105416666666667,0.4529916666666667,0.23127112048611112
0.7054,0.6448,0.4817,0.7699,0.4893,0.7939,0.9102,0.6865,0.4324,0.7826,0.3388,0.7295,0.9684,0.2301,0.9456,0.9684,0.0,0.9836,0.9962,0.2174,0.4412,0.335,0.622,0.3527,0.2351,0.8786,0.7244,0.6475,0.6466666666666666,0.7274714285714285,0.47580000000000006,0.6470833333333332,0.5596904761904762,0.36216637896825393
0.4399,0.1618,0.5474,0.4589,0.4804,0.1214,0.0341,0.2503,0.1681,0.1757,0.1568,0.4121,0.9191,0.8394,0.9697,0.9949,0.0,0.9962,0.976,0.2174,0.976,0.6662,0.244,0.9798,0.5879,0.4855,0.1378,0.3683,0.19951666666666665,0.8136142857142857,0.536825,0.2839083333333333,0.6290880952380952,0.17860335263888885
