Asthma,CHD,Disability,LBW,OldAge,YoungAge,POC,NoIns,HBLI,LowInc,LowEd,Unemp,LingIso,Freight,PWDis,Waste,Psites,RMP,TRI,CF,CANCER,HI,PM25,DSLPM,PTRAF,RSEI_AIR,EBLL,SenPop,SEFac,EnvCond,EnvExp,PopChar,PolBur,Index
0.6283,0.6372,0.6068,0.1391,0.5702,0.3148,0.4053,0.6941,0.5689,0.6169,0.6625,0.9204,0.5866,0.8483,0.9836,0.0,0.8887,0.9848,0.7598,0.737,0.0,0.1277,0.8584,0.1024,0.6169,0.1466,0.9064,0.4827333333333333,0.6363857142857142,0.7431714285714286,0.39405714285714283,0.5595595238095238,0.5104285714285713,0.2856151683673469
0.5537,0.8104,0.4829,0.3249,0.6094,0.6991,0.6159,0.7295,0.5487,0.6865,0.8066,0.6068,0.7649,0.9861,0.957,0.9305,0.7876,0.0,0.9292,0.9671,0.0,0.0695,0.5588,0.2061,0.1264,0.2857,0.5727,0.5800666666666666,0.6798428571428571,0.7939285714285714,0.25988571428571433,0.6299547619047619,0.4379,0.27585719023809524
0.7585,0.9241,0.7965,0.7547,0.8167,0.641,0.6914,0.5259,0.7497,0.7889,0.6005,0.6195,0.4602,0.9494,0.9469,0.6713,0.3211,0.0,0.8951,0.7295,0.0,0.0746,0.6233,0.182,0.3742,0.3097,0.574,0.7819166666666666,0.6337285714285714,0.6447571428571429,0.30539999999999995,0.707822619047619,0.4185190476190476,0.2962372484070295
0.9241,0.9684,0.7118,0.7724,0.8104,0.6915,0.8609,0.158,0.9014,0.9166,0.7509,0.8571,0.0594,0.9836,0.9355,0.6966,0.129,0.0,0.7649,0.7952,0.0,0.0834,0.6675,0.2491,0.1656,0.2958,0.5765,0.8131,0.6434714285714287,0.6149714285714286,0.29112857142857146,0.7282857142857144,0.39907619047619053,0.29064148843537424
0.5815,0.6005,0.507,0.2288,0.4627,0.9431,0.6781,0.9886,0.1656,0.3477,0.981,0.536,0.9178,0.9886,0.9583,0.0,0.3742,0.0,0.6473,0.8736,0.0,0.0063,0.4121,0.8205,0.5601,0.0202,0.531,0.5539333333333333,0.6592571428571429,0.5488571428571428,0.3357428571428572,0.6065952380952381,0.4067809523809524,0.24675138866213153
0.6068,0.6953,0.3755,0.3388,0.3477,0.8293,0.6596,0.8812,0.445,0.7244,0.8597,0.5891,0.8091,0.9583,0.9595,0.7737,0.2187,0.0,0.7826,0.9039,0.0,0.0139,0.5082,0.7611,0.4678,0.0834,0.5297,0.5322333333333333,0.7097285714285714,0.6566714285714286,0.3377285714285714,0.6209809523809524,0.44404285714285713,0.2757421563265306
0.5006,0.5879,0.6675,0.4349,0.4716,0.713,0.6185,0.8445,0.5853,0.5348,0.885,0.6233,0.8331,0.799,0.9671,0.7977,0.0923,0.0,0.7863,0.8925,0.0,0.0126,0.5575,0.4387,0.2933,0.225,0.5284,0.5625833333333333,0.7035,0.6192714285714286,0.29364285714285715,0.6330416666666667,0.4021857142857143,0.2546003148809524
0.4172,0.6738,0.4147,0.7257,0.2048,0.9697,0.6702,0.6713,0.3034,0.7383,0.6865,0.6397,0.665,0.8078,0.9646,0.0,0.0,0.8673,0.3831,0.6574,0.0,0.0076,0.4855,0.2731,0.5247,0.1176,0.5272,0.56765,0.6249142857142856,0.5257428571428572,0.27652857142857146,0.5962821428571428,0.3596000000000001,0.2144230585714286
0.4564,0.7332,0.2288,0.2668,0.5095,0.8951,0.5642,0.3161,0.1947,0.1631,0.8255,0.2769,0.7813,0.9077,0.976,0.0,0.0,0.9115,0.4867,0.3312,0.0,0.0038,0.555,0.1669,0.0796,0.2111,0.5247,0.5149666666666667,0.4459714285714286,0.5161571428571429,0.22015714285714288,0.48046904761904763,0.31882380952380956,0.15318497212018142
0.4678,0.7686,0.33,0.1669,0.5183,0.9279,0.6543,0.0898,0.115,0.2971,0.7863,0.1163,0.7155,0.842,0.981,0.6612,0.1391,0.0,0.8483,0.8344,0.0,0.0051,0.6207,0.0695,0.2731,0.335,0.5259,0.5299166666666667,0.3963285714285714,0.6151428571428571,0.26132857142857147,0.4631226190476191,0.37926666666666664,0.175646971984127
0.6979,0.7699,0.8268,0.7345,0.6928,0.6384,0.9868,0.8546,0.8268,0.7535,0.952,0.8142,0.8167,0.8319,0.9899,0.6182,0.5145,0.8597,0.7623,0.6195,0.0,0.1757,0.9039,0.1138,0.024,0.1555,0.8951,0.7267166666666668,0.8577999999999999,0.7422857142857143,0.32399999999999995,0.7922583333333333,0.46342857142857136,0.36715514761904755
0.8748,0.7939,0.8369,0.8736,0.756,0.7155,0.9179,0.8622,0.7282,0.78,0.6131,0.9671,0.1163,0.8407,0.9886,0.0,0.8078,0.0,0.4058,0.6005,0.0,0.1745,0.9241,0.1441,0.0632,0.1138,0.8963,0.80845,0.7121142857142858,0.5204857142857142,0.33085714285714285,0.7602821428571429,0.3940666666666666,0.29960184976190474
0.7219,0.8546,0.7762,0.6182,0.7434,0.7535,0.9603,0.3919,0.3287,0.5386,0.3616,0.7762,0.0594,0.847,0.9772,0.0,0.8799,0.0,0.8786,0.6131,0.0,0.196,0.9608,0.196,0.8331,0.0531,0.8938,0.7446333333333333,0.4881000000000001,0.5994,0.4475428571428572,0.6163666666666667,0.4981619047619048,0.3070503926984128
0.7396,0.6018,0.8154,0.0,0.6726,0.8357,0.8132,0.4526,0.3767,0.7901,0.3767,0.4324,0.2174,0.9444,0.9874,0.0,0.9153,0.0,0.9305,0.6852,0.0,0.1972,0.9659,0.2162,0.6814,0.0607,0.9014,0.61085,0.49415714285714285,0.6375428571428571,0.43182857142857145,0.5525035714285714,0.5004,0.2764727871428571
0.7244,0.6485,0.7004,0.7016,0.6865,0.5461,0.9364,0.6511,0.5209,0.7775,0.4412,0.9444,0.0594,0.9507,0.9912,0.0,0.6018,0.0,0.6258,0.6599,0.0,0.177,0.952,0.1593,0.0329,0.1327,0.8989,0.6679166666666667,0.6186999999999999,0.5470571428571428,0.33611428571428575,0.6433083333333334,0.4064285714285714,0.26145888690476193
0.7547,0.7345,0.7105,0.8243,0.8546,0.5449,1.0,0.8293,0.6131,0.2819,0.445,0.7547,0.1429,0.6485,0.9975,0.0,0.0,0.0,0.8167,0.5284,0.0,0.2364,0.9545,0.1606,0.0872,0.3805,0.9001,0.73725,0.5809857142857142,0.42729999999999996,0.3884714285714286,0.6591178571428571,0.4014142857142857,0.2645793238265306
0.7661,0.7421,0.6321,0.0,0.6359,0.7863,1.0,0.2465,0.5171,0.7054,0.3616,0.8862,0.2061,0.933,1.0,0.0,0.1277,0.0,0.8281,0.6233,0.0,0.2124,0.9772,0.268,0.4753,0.1568,0.8976,0.59375,0.5604142857142858,0.5017285714285714,0.4267571428571429,0.5770821428571429,0.45174761904761906,0.26069548403061227
0.8319,0.7358,0.8192,0.8571,0.7143,0.3578,0.9377,0.6979,0.6106,0.5563,0.2592,0.5247,0.1163,0.9178,0.9937,0.6498,0.0796,0.0,0.6625,0.507,0.0,0.2377,0.9368,0.1252,0.0619,0.3906,0.8925,0.7193499999999999,0.5289571428571429,0.5443428571428572,0.3778142857142857,0.6241535714285714,0.4333238095238096,0.27046060329931976
0.9949,0.6207,0.3805,0.8913,0.0506,0.9912,0.9656,0.555,0.6018,0.9836,0.3818,0.9684,0.0796,0.9912,0.9987,0.9924,0.0885,0.9469,0.9545,0.8483,0.0,0.2137,0.9444,0.0847,0.0379,0.5474,0.1681,0.6548666666666668,0.6479714285714285,0.8315,0.2851714285714286,0.6514190476190477,0.4672809523809524,0.3043957129705216
0.9937,0.8824,0.2427,0.6536,0.2023,0.9861,0.9828,0.4855,0.5272,0.9671,0.7105,0.8824,0.0,0.9975,0.9962,0.9798,0.2326,0.9064,0.9722,0.8723,0.0,0.2351,0.9102,0.0683,0.2212,0.4817,0.1694,0.6601333333333333,0.6507857142857142,0.851,0.2979857142857143,0.6554595238095238,0.48232380952380954,0.31614373451247163
0.512,0.775,0.1606,0.5765,0.7016,0.6182,0.3921,0.6233,0.4399,0.6182,0.5866,0.7244,0.6169,0.9987,0.9949,0.9001,0.9482,0.9608,0.8609,0.9469,0.0,0.0013,0.6991,0.0822,0.1542,0.4197,0.2655,0.5573166666666666,0.5716285714285715,0.9443571428571429,0.23171428571428573,0.564472619047619,0.4692619047619048,0.2648854964002268
0.4716,0.8622,0.2225,0.0695,0.7484,0.4399,0.4159,0.354,0.1252,0.2023,0.4197,0.4576,0.5424,0.9962,0.9924,0.9747,0.9317,0.9216,0.9166,0.957,0.2174,0.2882,0.8369,0.2781,0.244,0.3616,0.2642,0.4690166666666667,0.3595857142857143,0.955742857142857,0.35577142857142857,0.4143011904761905,0.5557619047619048,0.23025281876417236
0.3464,0.847,0.7168,0.0,0.9431,0.4994,0.6066,0.4008,0.6523,0.2693,0.7952,0.6207,0.8862,0.8647,0.804,0.8546,0.7547,0.9646,0.9115,0.9267,0.2174,0.8824,0.9052,0.5676,0.8407,0.9899,0.1934,0.5587833333333333,0.6044428571428571,0.8686857142857144,0.6566571428571428,0.5816130952380951,0.7273333333333333,0.42302659126984116
0.689,0.8357,0.7977,0.0,0.8837,0.756,0.8066,0.531,0.4716,0.6094,0.6359,0.9494,0.4918,0.7042,0.8116,0.7307,0.5525,0.8925,0.8129,0.6941,0.9899,0.9621,0.9267,0.5638,0.8003,0.9671,0.1909,0.6603500000000001,0.642242857142857,0.7426428571428572,0.7715428571428572,0.6512964285714286,0.7619095238095239,0.49622895175170073
0.5322,0.7901,0.574,0.6169,0.823,0.603,0.494,0.5183,0.5247,0.5525,0.8875,0.6422,0.8281,0.4046,0.7649,0.5803,0.1087,0.0,0.469,0.6182,0.2174,0.8534,0.9393,0.5689,0.6435,0.9507,0.1884,0.6565333333333334,0.6353285714285715,0.4208142857142857,0.6230857142857141,0.6459309523809524,0.5556619047619047,0.3589192233446712
0.5386,0.7826,0.531,0.0,0.7193,0.708,0.5219,0.5537,0.2731,0.3919,0.9608,0.5992,0.9722,0.5904,0.7459,0.6144,0.2073,0.0,0.8723,0.7434,0.2174,0.8521,0.9343,0.5664,0.7775,0.9077,0.1947,0.5465833333333333,0.6104,0.5391,0.6357285714285714,0.5784916666666666,0.6035190476190476,0.3491307397222222
0.4425,0.6308,0.2781,0.0,0.4273,0.7674,0.4199,0.9128,0.4311,0.4273,0.8293,0.2845,0.8116,0.7939,0.7332,0.5777,0.0,0.9317,0.4842,0.6043,0.9899,0.9532,0.9595,0.6068,0.7484,0.9886,0.1858,0.42435,0.5880714285714286,0.5892857142857143,0.7760285714285715,0.5062107142857143,0.7137809523809525,0.3613235657482994
0.4576,0.708,0.4728,0.0455,0.3616,0.8913,0.404,0.6043,0.1997,0.0417,0.5815,0.4336,0.7193,0.7952,0.7674,0.9621,0.8167,0.957,0.9697,0.4576,0.9899,0.8394,0.9684,0.6131,0.6802,0.9393,0.1871,0.48946666666666666,0.4263,0.8179571428571429,0.7453428571428572,0.4578833333333333,0.7695476190476191,0.352363028968254
0.2946,0.665,0.6308,0.2301,0.7181,0.4627,0.2967,0.3097,0.0784,0.1365,0.5752,0.5044,0.5386,0.8217,0.8066,0.7623,0.6751,0.9229,0.756,0.1201,0.2174,0.5209,0.9722,0.6827,0.7838,0.6612,0.1833,0.5002166666666666,0.3485,0.6949571428571428,0.5745000000000001,0.4243583333333333,0.6146523809523811,0.26083285996031746
0.263,0.6688,0.5664,0.1075,0.8635,0.5095,0.2636,0.019,0.0885,0.0872,0.4121,0.2895,0.7029,0.8003,0.737,0.89,0.5487,0.0,0.7788,0.8357,0.2174,0.4804,0.9874,0.5183,0.579,0.7509,0.1896,0.49645,0.2661142857142857,0.6557857142857142,0.5318571428571428,0.38128214285714285,0.5731666666666666,0.21853821488095235
0.3097,0.7282,0.2958,0.0,0.7573,0.512,0.3298,0.4121,0.0556,0.0114,0.5866,0.0721,0.6688,0.8887,0.7181,0.6561,0.4463,0.0,0.3666,0.2971,0.2174,0.8369,0.9823,0.5841,0.5297,0.7712,0.1846,0.43383333333333335,0.3052,0.48184285714285713,0.5865999999999999,0.3695166666666667,0.5516809523809524,0.2038553065873016
0.4475,0.5171,0.4298,0.1492,0.3363,0.7623,0.6093,0.4602,0.4665,0.493,0.909,0.5853,0.9153,0.9697,0.7396,0.8989,0.3565,0.9343,0.9709,0.9722,0.2174,0.4058,0.8647,0.7434,0.7522,0.9406,0.3906,0.44036666666666663,0.6340857142857143,0.8345857142857144,0.6163857142857143,0.5372261904761905,0.6891190476190476,0.37021280073696144
0.2743,0.622,0.0898,0.0,0.5904,0.5752,0.5868,0.2351,0.7206,0.3021,0.7762,0.3957,0.871,0.9671,0.7712,0.9785,0.9102,0.9975,0.9949,0.9937,0.2174,0.622,0.8862,0.5929,0.603,0.9646,0.3869,0.35861666666666664,0.5553571428571429,0.9447285714285716,0.6104285714285714,0.45698690476190473,0.7218619047619047,0.3298814375226757
0.4551,0.5525,0.2592,0.2857,0.5752,0.8963,0.5854,0.6966,0.5815,0.2137,0.8104,0.6144,0.9861,0.7775,0.7282,0.7193,0.6043,0.8951,0.9558,0.8887,0.2174,0.8508,0.9128,0.5449,0.5272,0.9343,0.3881,0.504,0.6411571428571429,0.7955571428571429,0.6250714285714285,0.5725785714285714,0.6819000000000001,0.39044132785714286
0.4058,0.4703,0.2465,0.2617,0.7611,0.7421,0.5775,0.9709,0.3059,0.3413,0.9204,0.5133,0.976,0.6738,0.7231,0.9178,0.1808,0.0,0.8445,0.7889,0.2174,0.4046,0.8963,0.469,0.7598,0.9381,0.3894,0.48125,0.6578999999999999,0.5898428571428572,0.5820857142857142,0.5695749999999999,0.5846714285714286,0.3330142289285714
0.3388,0.4412,0.0683,0.3287,0.5765,0.6131,0.5616,0.6688,0.4134,0.1049,0.8925,0.9064,0.9064,0.7193,0.6991,0.0,0.1037,0.0,0.8394,0.598,0.2174,0.8357,0.9229,0.5474,0.3944,0.9254,0.3843,0.39443333333333336,0.6362857142857142,0.42278571428571426,0.6039285714285715,0.5153595238095238,0.5435476190476191,0.2801224421201814
0.4248,0.5626,0.3982,0.4652,0.5841,0.5727,0.6901,0.4703,0.8812,0.6207,0.7219,0.8925,0.981,0.8622,0.6688,0.6511,0.6738,0.0,0.9241,0.933,0.2174,0.3982,0.7636,0.7383,0.7408,0.8192,0.5777,0.5012666666666666,0.7511,0.6732857142857143,0.6078857142857143,0.6261833333333333,0.6296857142857143,0.3942986995238095
0.5702,0.5424,0.4425,0.4918,0.3401,0.9406,0.7841,0.7181,0.9659,0.5209,0.8382,0.5057,0.9469,0.8559,0.6839,0.9102,0.5676,0.0,0.9343,0.9583,0.2174,0.4779,0.7863,0.7143,0.7927,0.8483,0.5866,0.5546,0.754257142857143,0.7014571428571429,0.6319285714285714,0.6544285714285715,0.655104761904762,0.4287192734693878
0.4109,0.4387,0.3135,0.7383,0.0582,0.8053,0.6384,0.7939,0.4008,0.2162,0.8635,0.4956,0.8976,0.7358,0.7724,0.8622,0.2971,0.0,0.8748,0.9014,0.2174,0.8344,0.818,0.7421,0.823,0.9014,0.5891,0.46081666666666665,0.6151428571428571,0.6348142857142857,0.7036285714285715,0.5379797619047619,0.6806904761904762,0.3661977003117914
0.3375,0.4374,0.1087,0.6966,0.3957,0.737,0.6609,0.7459,0.8609,0.6485,0.8496,0.3679,0.9216,0.914,0.7345,0.9671,0.182,0.0,0.8496,0.9355,0.2174,0.4791,0.8432,0.6043,0.6549,0.9052,0.579,0.45215,0.7221857142857143,0.6546714285714286,0.6118714285714285,0.5871678571428571,0.6261380952380952,0.3676481636564625
0.5044,0.5133,0.4589,0.4956,0.6068,0.6536,0.6,0.8243,0.5183,0.4235,0.8142,0.5752,0.9633,0.4008,0.5954,0.6536,0.1062,0.0,0.3767,0.665,0.2174,0.4008,0.8091,0.7004,0.5474,0.8534,0.5828,0.5387666666666666,0.6741142857142858,0.39967142857142857,0.5873285714285714,0.6064404761904763,0.5247761904761905,0.31824552284580504
0.4855,0.4893,0.2895,0.4576,0.2769,0.8622,0.6887,0.9823,0.7067,0.7332,0.9633,0.579,0.9823,0.2326,0.5638,0.6814,0.2756,0.0,0.5006,0.6738,0.2174,0.3995,0.8255,0.5272,0.3312,0.8723,0.5841,0.4768333333333333,0.8050714285714287,0.4182571428571428,0.5367428571428572,0.6409523809523809,0.4972476190476191,0.31871204535147396
0.3692,0.3426,0.7181,0.6979,0.3565,0.6827,0.6172,0.8167,0.5221,0.5765,0.9469,0.5917,0.9393,0.3325,0.5006,0.6334,0.3843,0.0,0.4728,0.6258,0.2174,0.3944,0.7901,0.6195,0.2073,0.842,0.5815,0.5278333333333333,0.7157714285714285,0.42134285714285713,0.5217428571428572,0.6218023809523809,0.4882761904761905,0.3036112978004535
0.4753,0.4147,0.5563,0.5095,0.2415,0.8534,0.6834,0.9355,0.3375,0.7876,0.9735,0.8129,0.9823,0.5613,0.4893,0.7585,0.6802,0.0,0.8192,0.8319,0.2174,0.397,0.7851,0.6802,0.354,0.8407,0.5803,0.50845,0.7875285714285715,0.5914857142857143,0.5506714285714286,0.6479892857142857,0.5642761904761905,0.36564492561224493
0.5145,0.397,0.2137,0.5284,0.2541,0.536,0.8781,0.9456,0.7029,0.3641,0.9861,0.3021,1.0,0.3224,0.4286,0.7952,0.507,0.0,0.8344,0.6119,0.2174,0.5133,0.7977,0.4324,0.6726,0.8989,0.5853,0.4072833333333333,0.7398428571428572,0.4999285714285714,0.5882285714285714,0.5735630952380952,0.5587952380952381,0.3205043263662132
0.2705,0.4627,0.8281,0.3413,0.7724,0.2035,0.547,0.335,0.5297,0.3654,0.6865,0.4147,0.9267,0.7421,0.5992,0.0,0.6776,0.0,0.8597,0.7282,0.2174,0.3932,0.7282,0.78,0.1416,0.7674,0.3451,0.47974999999999995,0.5435714285714285,0.5152571428571429,0.48184285714285713,0.5116607142857142,0.49298095238095235,0.25223898622448976
0.3236,0.4399,0.6536,0.2086,0.1846,0.4526,0.5364,0.7484,0.3274,0.3123,0.7939,0.4033,0.7522,0.4248,0.4867,0.0,0.4336,0.8748,0.5133,0.7143,0.2174,0.8483,0.7054,0.8571,0.091,0.7054,0.3464,0.37715000000000004,0.5534142857142857,0.49250000000000005,0.5387142857142858,0.46528214285714287,0.5233095238095239,0.2434865766156463
0.3489,0.3755,0.4539,0.2958,0.2314,0.3236,0.6358,0.6827,0.1858,0.5398,0.7459,0.4716,0.8635,0.8799,0.4488,0.7889,0.6258,0.952,0.9747,0.9798,0.2174,0.8559,0.6802,0.8951,0.5992,0.6662,0.3439,0.33818333333333334,0.5892999999999999,0.8071285714285714,0.6082714285714285,0.4637416666666666,0.6745571428571427,0.3128202536904761
0.0265,0.6106,0.6776,0.4311,0.842,0.2288,0.4755,0.6561,0.5575,0.6536,0.737,0.5499,0.9583,0.4109,0.7168,0.0,0.3401,0.0,0.7851,0.6789,0.2174,0.3641,0.5676,0.9039,0.8559,0.4766,0.1113,0.46943333333333337,0.6554142857142857,0.41882857142857144,0.4995428571428571,0.5624238095238095,0.47263809523809525,0.2658229180498866
0.3856,0.6599,0.6599,0.225,0.622,0.2769,0.4848,0.8078,0.7611,0.3578,0.8192,0.3375,0.9014,0.5638,0.7193,0.0,0.4109,0.0,0.5297,0.7661,0.2174,0.8774,0.5967,0.8989,0.8748,0.5676,0.1201,0.47154999999999997,0.6385142857142857,0.42711428571428567,0.5932714285714286,0.5550321428571429,0.5378857142857143,0.2985438606122449
0.0961,0.5398,0.3198,0.7535,0.3628,0.3881,0.5417,0.4829,0.6536,0.5752,0.7472,0.2933,0.8786,0.6941,0.7307,0.0,0.5424,0.0,0.8015,0.7788,0.2174,0.871,0.6384,0.885,0.9027,0.6018,0.1125,0.4100166666666667,0.5960714285714285,0.5067857142857143,0.6041142857142857,0.5030440476190476,0.5716714285714285,0.28757590933673466
0.1429,0.3502,0.1454,0.6283,0.6245,0.4437,0.4079,0.4817,0.3198,0.3628,0.4817,0.493,0.7901,0.3135,0.5904,0.0,0.2048,0.0,0.5613,0.6018,0.2174,0.5499,0.6131,0.8875,0.4134,0.5537,0.1163,0.38916666666666666,0.4767142857142857,0.32454285714285713,0.4787571428571429,0.43294047619047615,0.427352380952381,0.1850181433106576
0.6005,0.4943,0.5019,0.2541,0.153,0.8635,0.7483,0.9646,0.5626,0.933,0.9671,0.8255,0.9305,0.9874,0.3932,0.981,0.9633,0.9949,0.9861,0.9899,0.2174,0.5006,0.7509,0.9204,0.2958,0.7661,0.8243,0.4778833333333334,0.8473714285714287,0.8994000000000002,0.6107857142857143,0.662627380952381,0.7069904761904763,0.468471247596372
0.5714,0.5272,0.2933,0.6877,0.1087,0.9798,0.7709,0.9785,0.8546,0.6359,1.0,0.8534,0.9747,0.311,0.3831,0.7661,0.5777,0.9558,0.5107,0.5853,0.2174,0.3363,0.7383,0.7927,0.6979,0.6751,0.8268,0.5280166666666667,0.8668571428571429,0.5842428571428571,0.6120714285714285,0.6974369047619048,0.602795238095238,0.4204116450623583
0.5373,0.5032,0.493,0.4614,0.5992,0.7522,0.1563,0.4981,0.2845,0.2174,0.4968,0.6157,0.464,0.6245,0.2465,0.5752,0.665,0.9241,0.445,0.7573,0.2174,0.4109,0.6346,0.8559,0.1113,0.397,0.8571,0.5577166666666667,0.39039999999999997,0.6053714285714287,0.4977428571428572,0.47405833333333336,0.5336190476190477,0.2529665563492064
0.6549,0.5942,0.6612,0.6637,0.5449,0.6637,0.6344,0.885,0.9444,0.9633,0.9204,0.5461,0.9418,0.4096,0.3148,0.9064,0.6081,0.9482,0.5032,0.5537,0.2174,0.3287,0.7295,0.6928,0.4893,0.5929,0.8293,0.6304333333333333,0.8336285714285714,0.6062857142857142,0.5542714285714286,0.7320309523809523,0.5716095238095238,0.41843586410430833
0.6195,0.5158,0.598,0.4134,0.7535,0.8331,0.706,0.8875,0.8483,0.6827,0.9924,0.7775,0.9874,0.2794,0.3679,0.9039,0.6182,0.9254,0.359,0.3186,0.2174,0.3186,0.7661,0.6776,0.4488,0.6346,0.8255,0.6222166666666666,0.8402571428571427,0.5389142857142858,0.5555142857142857,0.7312369047619047,0.5499809523809525,0.4021663692970522
0.5942,0.3982,0.2731,0.5714,0.3906,0.8496,0.8371,0.9747,0.8078,0.8217,0.9975,0.7863,0.9646,0.3666,0.3704,0.823,0.4652,0.871,0.4362,0.2718,0.2174,0.3375,0.7876,0.6675,0.0746,0.7029,0.8306,0.51285,0.884242857142857,0.5148857142857143,0.5168714285714285,0.6985464285714285,0.5162095238095238,0.3605963192517006
0.6131,0.8445,0.3161,0.5082,0.5967,0.933,0.7046,0.9975,0.713,0.8293,0.9747,0.6549,0.9785,0.7408,0.3818,0.871,0.7863,0.0,0.885,0.6587,0.2174,0.3869,0.8066,0.488,0.2263,0.7813,0.8217,0.6352666666666668,0.8360714285714287,0.6176571428571428,0.5326,0.7356690476190477,0.560952380952381,0.4126753038548754
0.7307,0.6081,0.0556,0.7889,0.3552,0.9633,0.9497,0.9962,0.7383,0.9469,0.5284,1.0,0.6789,0.5841,0.3464,0.5676,0.1656,0.0,0.6561,0.4564,0.2174,0.3413,0.804,0.5044,0.1327,0.6852,0.823,0.5836333333333333,0.8340571428571427,0.39659999999999995,0.5011428571428571,0.708845238095238,0.46629523809523804,0.33053115907029473
0.8116,0.6587,0.2857,0.6776,0.1568,0.5436,1.0,0.9924,0.9987,0.9785,0.7598,0.603,0.9254,0.3451,0.3401,0.6726,0.1492,0.0,0.5158,0.201,0.2174,0.3338,0.78,0.5853,0.177,0.6536,0.8319,0.5223333333333334,0.8939714285714285,0.3176857142857143,0.5112857142857143,0.708152380952381,0.446752380952381,0.31636876226757377
0.6928,0.3742,0.3944,0.5664,0.8066,0.177,1.0,0.8635,0.1049,0.4753,0.8837,0.6182,0.5866,0.201,0.3363,0.7459,0.1681,0.0,0.2933,0.0809,0.2174,0.3148,0.7788,0.6094,0.5221,0.5891,0.8357,0.5019,0.647457142857143,0.26078571428571423,0.5524714285714286,0.5746785714285715,0.4552428571428571,0.26161831479591835
0.9052,0.7661,0.7724,0.8748,0.7067,0.3451,0.9126,0.6245,0.8698,0.7358,0.9001,0.7699,0.5512,0.1871,0.3312,0.7826,0.1479,0.0,0.3489,0.2339,0.2174,0.3173,0.7585,0.6081,0.5575,0.5487,0.8281,0.7283833333333334,0.7662714285714286,0.29022857142857145,0.5479428571428572,0.747327380952381,0.4620380952380953,0.34529371961451255
0.8584,0.7724,0.7535,0.9254,0.4501,0.488,1.0,0.8344,0.6814,0.8066,0.7472,0.9343,0.5525,0.2111,0.2415,0.7054,0.1403,0.0,0.3464,0.3692,0.2174,0.311,0.732,0.6182,0.1466,0.4753,0.8344,0.7079666666666666,0.7937714285714287,0.2877,0.4764142857142857,0.7508690476190476,0.4135095238095238,0.31049150232426304
0.8369,0.8925,0.708,0.2705,0.7522,0.8508,1.0,0.7434,0.9166,0.8116,0.8066,0.9431,0.6182,0.3401,0.1719,0.7029,0.1745,0.0,0.4678,0.5044,0.2174,0.3097,0.7143,0.6625,0.4791,0.4223,0.8369,0.7184833333333334,0.8342142857142857,0.3373714285714286,0.5203142857142857,0.7763488095238096,0.45933333333333337,0.3566028865079366
0.1884,0.3097,0.6258,0.4159,0.2073,0.4614,0.6477,0.6814,0.1985,0.0405,0.89,0.5689,0.9418,0.8432,0.6726,0.8496,0.3451,0.8976,0.7168,0.8293,0.2174,0.4033,0.909,0.4058,0.3249,0.9494,0.3666,0.3680833333333333,0.5669714285714286,0.7363142857142858,0.5109142857142858,0.46752738095238094,0.5860476190476192,0.27399330844671205
0.2617,0.5297,0.4311,0.5196,0.7851,0.5613,0.4344,0.1656,0.7244,0.0582,0.8192,0.713,0.7889,0.7434,0.6776,0.0,0.0,0.0,0.7396,0.4614,0.2174,0.8496,0.9305,0.5158,0.4463,0.9482,0.3515,0.5147499999999999,0.5291,0.3745714285714285,0.6084714285714286,0.521925,0.5305047619047619,0.27688369785714284
0.5436,0.6119,0.0847,0.0,0.6953,0.7509,0.5656,0.6776,0.3338,0.3034,0.8546,0.6018,0.8154,0.7118,0.6511,0.0,0.0493,0.9001,0.574,0.4488,0.2174,0.8331,0.9406,0.5057,0.4501,0.9595,0.3502,0.4477333333333333,0.5931714285714286,0.4764428571428571,0.6080857142857142,0.5204523809523809,0.5642047619047619,0.29364171167800446
0.2149,0.311,0.4678,0.1719,0.5727,0.9532,0.6623,0.3287,0.7345,0.7977,0.8116,0.6448,0.9115,0.6751,0.6346,0.0,0.1163,0.9747,0.7383,0.3742,0.2174,0.402,0.9216,0.3729,0.464,0.9684,0.3919,0.44858333333333333,0.6987285714285714,0.5018857142857144,0.5340285714285714,0.5736559523809523,0.5233142857142857,0.3002023549659864
0.2693,0.263,0.3375,0.5335,0.5815,0.4463,0.698,0.8862,0.3097,0.1947,0.9368,0.6523,0.9595,0.8736,0.6561,0.9684,0.7585,0.8938,0.8913,0.9343,0.2174,0.4766,0.8837,0.3805,0.4235,0.9317,0.6384,0.4051833333333333,0.6624571428571429,0.8537142857142858,0.5645428571428572,0.533820238095238,0.6609333333333334,0.35281958936507934
0.5461,0.4614,0.2061,0.5841,0.4741,0.8546,0.7722,0.9027,0.871,0.5196,0.9229,0.9545,0.9684,0.3919,0.646,0.775,0.2933,0.0,0.7965,0.6561,0.2174,0.3831,0.8597,0.3338,0.3388,0.9178,0.6435,0.5210666666666667,0.8444714285714287,0.5084,0.5277285714285714,0.6827690476190477,0.5212857142857142,0.3559177506802721
0.3717,0.3186,0.2996,0.5272,0.2162,0.847,0.8146,0.8407,0.7181,0.5158,0.9115,0.7105,0.8963,0.4551,0.5727,0.622,0.3489,0.0,0.4589,0.6523,0.2174,0.3805,0.8306,0.3451,0.3148,0.8673,0.6448,0.43005,0.7725,0.44427142857142854,0.5143571428571428,0.601275,0.49099523809523804,0.2952231617857142
